exam_date,exam_time,exam_datetime
2006-12-13,23:19:39,2006-12-13 23:19:39
1985-07-27,20:27:04,1985-07-27 20:27:04
2019-12-13,17:26:40,2019-12-13 17:26:40
1975-05-08,20:47:00,1975-05-08 20:47:00
2009-06-22,16:36:40,2009-06-22 16:36:40
2009-11-08,19:52:18,2009-11-08 19:52:18
2010-07-26,02:25:23,2010-07-26 02:25:23
1994-12-12,13:46:14,1994-12-12 13:46:14
1996-08-27,10:03:23,1996-08-27 10:03:23
2017-07-24,06:31:00,2017-07-24 06:31:00
1990-12-27,23:21:07,1990-12-27 23:21:07
1974-07-21,08:15:36,1974-07-21 08:15:36
1985-10-17,01:29:57,1985-10-17 01:29:57
1998-07-22,14:34:51,1998-07-22 14:34:51
1996-11-11,05:59:56,1996-11-11 05:59:56
1971-05-27,15:11:24,1971-05-27 15:11:24
1994-05-31,02:04:39,1994-05-31 02:04:39
2007-10-23,19:07:06,2007-10-23 19:07:06
1970-11-26,23:00:56,1970-11-26 23:00:56
2002-12-31,04:15:01,2002-12-31 04:15:01
2007-02-02,04:03:56,2007-02-02 04:03:56
2012-12-10,13:31:49,2012-12-10 13:31:49
2012-01-11,12:50:11,2012-01-11 12:50:11
1985-02-18,03:31:39,1985-02-18 03:31:39
1992-09-10,12:12:43,1992-09-10 12:12:43
2012-10-20,22:32:28,2012-10-20 22:32:28
2005-04-01,05:57:34,2005-04-01 05:57:34
2013-04-14,03:00:36,2013-04-14 03:00:36
2020-05-28,07:56:12,2020-05-28 07:56:12
1985-05-31,03:16:12,1985-05-31 03:16:12
2011-12-30,06:02:06,2011-12-30 06:02:06
2023-12-13,20:22:18,2023-12-13 20:22:18
2010-05-25,21:46:47,2010-05-25 21:46:47
2021-04-04,00:05:30,2021-04-04 00:05:30
2003-04-23,21:12:46,2003-04-23 21:12:46
1992-10-23,10:22:41,1992-10-23 10:22:41
2021-03-06,05:29:20,2021-03-06 05:29:20
2001-04-30,18:15:44,2001-04-30 18:15:44
2002-08-25,03:16:36,2002-08-25 03:16:36
1979-03-16,11:49:06,1979-03-16 11:49:06
2020-04-22,04:36:28,2020-04-22 04:36:28
2017-05-06,00:53:52,2017-05-06 00:53:52
2007-09-30,03:05:55,2007-09-30 03:05:55
1996-02-21,15:15:17,1996-02-21 15:15:17
1986-12-08,07:44:17,1986-12-08 07:44:17
2016-07-20,06:13:47,2016-07-20 06:13:47
2012-12-14,03:51:58,2012-12-14 03:51:58
2018-12-23,05:25:52,2018-12-23 05:25:52
2008-05-09,19:59:33,2008-05-09 19:59:33
1974-05-26,13:29:28,1974-05-26 13:29:28
1998-08-28,18:24:49,1998-08-28 18:24:49
2012-12-18,02:47:44,2012-12-18 02:47:44
1990-04-17,21:48:51,1990-04-17 21:48:51
1989-06-08,21:28:49,1989-06-08 21:28:49
1982-06-03,21:48:52,1982-06-03 21:48:52
2010-02-27,06:50:05,2010-02-27 06:50:05
1986-04-22,15:42:26,1986-04-22 15:42:26
2005-08-23,13:31:24,2005-08-23 13:31:24
2015-11-26,05:58:52,2015-11-26 05:58:52
1972-02-26,08:01:31,1972-02-26 08:01:31
1978-09-11,07:45:24,1978-09-11 07:45:24
1971-10-14,03:03:33,1971-10-14 03:03:33
2024-08-15,13:25:46,2024-08-15 13:25:46
2022-11-30,07:54:28,2022-11-30 07:54:28
1994-09-09,16:46:48,1994-09-09 16:46:48
1986-08-31,21:25:06,1986-08-31 21:25:06
1974-01-29,04:58:47,1974-01-29 04:58:47
1983-05-08,01:00:48,1983-05-08 01:00:48
2015-05-02,10:55:32,2015-05-02 10:55:32
2002-01-02,00:35:50,2002-01-02 00:35:50
2012-09-01,14:13:23,2012-09-01 14:13:23
1976-04-30,19:40:22,1976-04-30 19:40:22
1987-02-17,04:28:26,1987-02-17 04:28:26
2008-02-17,02:20:41,2008-02-17 02:20:41
2006-11-17,06:19:42,2006-11-17 06:19:42
2003-05-17,10:25:53,2003-05-17 10:25:53
1987-03-29,12:18:04,1987-03-29 12:18:04
2009-10-28,22:34:49,2009-10-28 22:34:49
2011-04-04,08:26:46,2011-04-04 08:26:46
1996-07-01,19:27:32,1996-07-01 19:27:32
1974-05-26,07:35:11,1974-05-26 07:35:11
2022-05-13,02:24:40,2022-05-13 02:24:40
2022-11-22,15:42:08,2022-11-22 15:42:08
2008-11-24,03:19:33,2008-11-24 03:19:33
2010-08-06,07:37:30,2010-08-06 07:37:30
2006-11-30,01:23:01,2006-11-30 01:23:01
2006-04-28,13:56:34,2006-04-28 13:56:34
1983-04-19,13:32:58,1983-04-19 13:32:58
1971-08-13,22:51:06,1971-08-13 22:51:06
1989-06-22,08:16:10,1989-06-22 08:16:10
2013-07-21,19:22:33,2013-07-21 19:22:33
2023-09-22,13:05:31,2023-09-22 13:05:31
2004-08-16,21:51:18,2004-08-16 21:51:18
2017-03-14,14:42:31,2017-03-14 14:42:31
1995-05-27,15:09:14,1995-05-27 15:09:14
2017-09-03,09:28:23,2017-09-03 09:28:23
2012-08-12,22:43:22,2012-08-12 22:43:22
1993-03-08,15:14:48,1993-03-08 15:14:48
2006-03-26,10:48:11,2006-03-26 10:48:11
1970-11-09,03:09:09,1970-11-09 03:09:09
2015-05-16,14:04:11,2015-05-16 14:04:11
1988-05-17,21:49:43,1988-05-17 21:49:43
2014-12-04,02:30:53,2014-12-04 02:30:53
1998-02-25,20:57:42,1998-02-25 20:57:42
1999-09-16,01:36:22,1999-09-16 01:36:22
2023-12-04,09:11:43,2023-12-04 09:11:43
1979-05-04,06:24:32,1979-05-04 06:24:32
1999-11-30,01:08:12,1999-11-30 01:08:12
2024-04-03,11:23:18,2024-04-03 11:23:18
1994-10-31,13:43:41,1994-10-31 13:43:41
2012-08-17,17:51:56,2012-08-17 17:51:56
1982-09-29,08:44:09,1982-09-29 08:44:09
2008-05-22,20:15:16,2008-05-22 20:15:16
1988-01-09,20:46:50,1988-01-09 20:46:50
2002-09-14,23:11:49,2002-09-14 23:11:49
2008-11-16,23:05:58,2008-11-16 23:05:58
2024-05-06,10:03:55,2024-05-06 10:03:55
2005-10-07,12:50:09,2005-10-07 12:50:09
1982-01-14,00:32:33,1982-01-14 00:32:33
1997-03-23,12:33:51,1997-03-23 12:33:51
2016-09-18,07:17:33,2016-09-18 07:17:33
1989-10-08,16:14:51,1989-10-08 16:14:51
1991-05-26,18:50:42,1991-05-26 18:50:42
2017-02-02,16:50:43,2017-02-02 16:50:43
2008-06-17,20:37:57,2008-06-17 20:37:57
1974-01-17,18:41:22,1974-01-17 18:41:22
1971-07-11,06:17:40,1971-07-11 06:17:40
1985-09-13,13:27:50,1985-09-13 13:27:50
2000-02-09,09:16:21,2000-02-09 09:16:21
2010-08-17,17:54:27,2010-08-17 17:54:27
1996-09-10,04:52:40,1996-09-10 04:52:40
2002-06-22,18:59:09,2002-06-22 18:59:09
1982-11-15,20:45:25,1982-11-15 20:45:25
1999-09-11,19:02:48,1999-09-11 19:02:48
1990-06-27,18:44:40,1990-06-27 18:44:40
2013-12-19,05:06:39,2013-12-19 05:06:39
1979-09-21,05:40:20,1979-09-21 05:40:20
1984-02-24,23:03:20,1984-02-24 23:03:20
2022-03-26,18:20:36,2022-03-26 18:20:36
2017-06-12,05:25:00,2017-06-12 05:25:00
1976-10-20,17:16:04,1976-10-20 17:16:04
2002-09-26,17:57:37,2002-09-26 17:57:37
2022-09-04,17:43:11,2022-09-04 17:43:11
1990-02-28,16:46:41,1990-02-28 16:46:41
1974-09-29,15:41:01,1974-09-29 15:41:01
2022-09-17,19:49:11,2022-09-17 19:49:11
2012-04-15,06:28:07,2012-04-15 06:28:07
2005-11-13,11:31:05,2005-11-13 11:31:05
1970-04-03,09:35:56,1970-04-03 09:35:56
1992-02-01,00:45:35,1992-02-01 00:45:35
1998-09-17,15:59:14,1998-09-17 15:59:14
1994-05-15,21:04:24,1994-05-15 21:04:24
2000-07-15,20:31:01,2000-07-15 20:31:01
1978-04-20,07:58:56,1978-04-20 07:58:56
1991-12-29,01:15:48,1991-12-29 01:15:48
1982-02-12,18:03:40,1982-02-12 18:03:40
1992-07-30,23:08:51,1992-07-30 23:08:51
1995-03-10,01:16:08,1995-03-10 01:16:08
1986-09-15,07:49:45,1986-09-15 07:49:45
2009-03-17,18:31:22,2009-03-17 18:31:22
1986-04-19,19:03:48,1986-04-19 19:03:48
2021-08-10,08:15:09,2021-08-10 08:15:09
1981-12-05,09:21:23,1981-12-05 09:21:23
2002-06-26,08:33:24,2002-06-26 08:33:24
1996-07-26,00:03:09,1996-07-26 00:03:09
1973-02-13,11:05:51,1973-02-13 11:05:51
1973-08-30,01:41:22,1973-08-30 01:41:22
1970-06-08,17:21:57,1970-06-08 17:21:57
2024-07-03,21:36:33,2024-07-03 21:36:33
1989-04-07,22:33:18,1989-04-07 22:33:18
1982-11-25,05:52:22,1982-11-25 05:52:22
1976-09-14,10:37:55,1976-09-14 10:37:55
1982-10-04,04:21:37,1982-10-04 04:21:37
2001-09-02,17:16:33,2001-09-02 17:16:33
2001-03-30,03:11:16,2001-03-30 03:11:16
2023-03-02,04:31:27,2023-03-02 04:31:27
2016-05-22,08:22:00,2016-05-22 08:22:00
2003-05-29,20:05:03,2003-05-29 20:05:03
1985-10-26,02:49:03,1985-10-26 02:49:03
2008-04-28,05:05:30,2008-04-28 05:05:30
1974-04-06,13:41:54,1974-04-06 13:41:54
1991-05-07,18:27:50,1991-05-07 18:27:50
1991-03-18,19:12:02,1991-03-18 19:12:02
1982-10-03,12:25:12,1982-10-03 12:25:12
1991-10-18,00:12:34,1991-10-18 00:12:34
1981-08-15,08:53:56,1981-08-15 08:53:56
1987-01-18,13:41:11,1987-01-18 13:41:11
2000-05-21,05:27:52,2000-05-21 05:27:52
1982-09-02,13:17:50,1982-09-02 13:17:50
1991-06-09,19:08:20,1991-06-09 19:08:20
1999-11-01,03:00:32,1999-11-01 03:00:32
2002-10-29,13:22:59,2002-10-29 13:22:59
2007-09-27,13:17:08,2007-09-27 13:17:08
1998-07-17,06:56:36,1998-07-17 06:56:36
2002-09-25,23:37:01,2002-09-25 23:37:01
1998-10-15,21:19:32,1998-10-15 21:19:32
1972-05-03,04:41:33,1972-05-03 04:41:33
2002-11-11,07:19:51,2002-11-11 07:19:51
1983-01-23,09:38:49,1983-01-23 09:38:49
2023-11-25,04:03:03,2023-11-25 04:03:03
2022-04-01,12:14:45,2022-04-01 12:14:45
2011-01-03,06:35:46,2011-01-03 06:35:46
2019-07-12,18:36:24,2019-07-12 18:36:24
2008-04-08,14:24:05,2008-04-08 14:24:05
2002-05-30,15:20:03,2002-05-30 15:20:03
2014-03-03,07:27:55,2014-03-03 07:27:55
1996-11-24,07:51:04,1996-11-24 07:51:04
1978-11-19,11:52:48,1978-11-19 11:52:48
1974-07-14,03:31:03,1974-07-14 03:31:03
1988-06-27,03:03:06,1988-06-27 03:03:06
2011-05-24,11:54:32,2011-05-24 11:54:32
2012-12-22,13:59:51,2012-12-22 13:59:51
1994-12-16,01:56:16,1994-12-16 01:56:16
2023-04-14,10:27:16,2023-04-14 10:27:16
2022-03-18,10:18:04,2022-03-18 10:18:04
2000-08-18,13:12:03,2000-08-18 13:12:03
1974-10-19,13:23:28,1974-10-19 13:23:28
2019-02-14,23:07:02,2019-02-14 23:07:02
1973-01-11,18:51:39,1973-01-11 18:51:39
2022-03-02,05:29:56,2022-03-02 05:29:56
2022-01-20,09:39:59,2022-01-20 09:39:59
1985-11-16,18:11:14,1985-11-16 18:11:14
1989-01-11,08:16:29,1989-01-11 08:16:29
2021-08-06,18:18:54,2021-08-06 18:18:54
2001-11-09,05:46:20,2001-11-09 05:46:20
2000-12-17,21:33:38,2000-12-17 21:33:38
2009-04-25,15:10:17,2009-04-25 15:10:17
2010-11-29,23:47:28,2010-11-29 23:47:28
2020-12-20,16:25:55,2020-12-20 16:25:55
1992-11-21,15:56:27,1992-11-21 15:56:27
2018-05-17,07:07:42,2018-05-17 07:07:42
1994-09-09,09:05:27,1994-09-09 09:05:27
1971-09-14,18:46:36,1971-09-14 18:46:36
1980-07-03,13:40:00,1980-07-03 13:40:00
1973-02-04,05:42:27,1973-02-04 05:42:27
1980-08-01,17:20:03,1980-08-01 17:20:03
1971-02-14,22:07:23,1971-02-14 22:07:23
2017-10-23,15:54:34,2017-10-23 15:54:34
1997-01-28,10:14:25,1997-01-28 10:14:25
2001-11-26,06:56:28,2001-11-26 06:56:28
1978-07-02,14:55:10,1978-07-02 14:55:10
2008-04-07,23:15:06,2008-04-07 23:15:06
1996-10-04,19:36:19,1996-10-04 19:36:19
1976-10-18,22:59:39,1976-10-18 22:59:39
1985-02-02,15:01:07,1985-02-02 15:01:07
1980-08-25,19:29:18,1980-08-25 19:29:18
1979-12-26,22:58:47,1979-12-26 22:58:47
1990-03-23,08:44:16,1990-03-23 08:44:16
2006-05-03,15:39:36,2006-05-03 15:39:36
1987-11-08,00:42:44,1987-11-08 00:42:44
1981-03-05,21:44:26,1981-03-05 21:44:26
1992-06-10,18:10:37,1992-06-10 18:10:37
1979-11-21,09:22:16,1979-11-21 09:22:16
2007-03-08,03:14:14,2007-03-08 03:14:14
2014-03-10,05:37:58,2014-03-10 05:37:58
2014-11-01,00:07:28,2014-11-01 00:07:28
1990-08-27,17:18:43,1990-08-27 17:18:43
2020-01-16,13:51:02,2020-01-16 13:51:02
2015-01-19,04:08:53,2015-01-19 04:08:53
2021-01-03,11:06:08,2021-01-03 11:06:08
1996-06-05,02:40:15,1996-06-05 02:40:15
2023-10-14,10:31:43,2023-10-14 10:31:43
2024-07-31,10:58:02,2024-07-31 10:58:02
1982-10-21,04:21:56,1982-10-21 04:21:56
1970-09-19,08:40:20,1970-09-19 08:40:20
1977-12-17,18:57:26,1977-12-17 18:57:26
1995-12-07,22:20:53,1995-12-07 22:20:53
1988-06-06,17:35:08,1988-06-06 17:35:08
2006-10-02,08:13:26,2006-10-02 08:13:26
2022-01-09,00:39:03,2022-01-09 00:39:03
1998-06-02,05:18:32,1998-06-02 05:18:32
1978-04-04,18:51:44,1978-04-04 18:51:44
2011-02-08,05:05:17,2011-02-08 05:05:17
2007-05-01,07:19:50,2007-05-01 07:19:50
2016-03-17,15:57:38,2016-03-17 15:57:38
2015-04-24,23:26:19,2015-04-24 23:26:19
2003-12-18,14:27:50,2003-12-18 14:27:50
1989-11-17,21:58:06,1989-11-17 21:58:06
2008-08-23,05:07:51,2008-08-23 05:07:51
1973-04-11,00:33:26,1973-04-11 00:33:26
2000-05-28,06:17:58,2000-05-28 06:17:58
1981-09-23,05:59:37,1981-09-23 05:59:37
1986-12-02,00:46:43,1986-12-02 00:46:43
2023-03-18,15:23:39,2023-03-18 15:23:39
1995-12-07,00:38:48,1995-12-07 00:38:48
2013-01-06,15:33:25,2013-01-06 15:33:25
2012-09-27,04:15:01,2012-09-27 04:15:01
2021-09-18,17:24:04,2021-09-18 17:24:04
2023-05-23,09:05:48,2023-05-23 09:05:48
1989-03-02,03:55:34,1989-03-02 03:55:34
2024-01-07,06:59:32,2024-01-07 06:59:32
2001-12-18,23:52:03,2001-12-18 23:52:03
2017-08-16,01:23:25,2017-08-16 01:23:25
1997-08-30,08:58:52,1997-08-30 08:58:52
1981-10-05,19:03:03,1981-10-05 19:03:03
1996-08-29,03:05:14,1996-08-29 03:05:14
1970-04-17,02:58:13,1970-04-17 02:58:13
2021-02-22,14:43:59,2021-02-22 14:43:59
1976-02-09,02:12:42,1976-02-09 02:12:42
1991-10-24,20:00:13,1991-10-24 20:00:13
1997-11-22,07:11:35,1997-11-22 07:11:35
1984-03-31,15:30:47,1984-03-31 15:30:47
1971-07-30,22:04:22,1971-07-30 22:04:22
1974-02-24,10:12:42,1974-02-24 10:12:42
1992-08-05,03:29:30,1992-08-05 03:29:30
1978-10-12,21:12:39,1978-10-12 21:12:39
1998-03-02,21:44:52,1998-03-02 21:44:52
1990-07-11,09:13:31,1990-07-11 09:13:31
1997-01-11,21:14:39,1997-01-11 21:14:39
2008-10-19,02:15:43,2008-10-19 02:15:43
1976-06-29,18:57:39,1976-06-29 18:57:39
2000-11-21,02:21:31,2000-11-21 02:21:31
1970-12-16,17:43:50,1970-12-16 17:43:50
1982-08-23,16:49:18,1982-08-23 16:49:18
1989-12-11,18:24:52,1989-12-11 18:24:52
1996-04-13,05:51:17,1996-04-13 05:51:17
2022-02-14,03:12:19,2022-02-14 03:12:19
1976-12-11,17:40:02,1976-12-11 17:40:02
1992-05-06,12:43:49,1992-05-06 12:43:49
1983-10-10,15:44:14,1983-10-10 15:44:14
1994-02-04,07:58:41,1994-02-04 07:58:41
1977-04-21,12:37:52,1977-04-21 12:37:52
1986-02-12,09:16:30,1986-02-12 09:16:30
1997-03-15,17:12:17,1997-03-15 17:12:17
2024-02-20,06:37:26,2024-02-20 06:37:26
2011-03-22,05:09:19,2011-03-22 05:09:19
2009-04-25,07:57:18,2009-04-25 07:57:18
1996-10-03,03:35:22,1996-10-03 03:35:22
1995-12-12,10:01:39,1995-12-12 10:01:39
1995-04-21,13:08:08,1995-04-21 13:08:08
2022-07-18,16:07:50,2022-07-18 16:07:50
1998-01-09,06:10:17,1998-01-09 06:10:17
2020-05-22,13:19:02,2020-05-22 13:19:02
1970-04-24,06:40:52,1970-04-24 06:40:52
1979-02-27,04:29:19,1979-02-27 04:29:19
1999-01-01,01:13:17,1999-01-01 01:13:17
2000-07-17,15:40:06,2000-07-17 15:40:06
2017-11-10,11:09:38,2017-11-10 11:09:38
1970-11-15,21:01:02,1970-11-15 21:01:02
2009-03-27,11:57:47,2009-03-27 11:57:47
1988-03-16,13:53:50,1988-03-16 13:53:50
2020-08-18,22:17:46,2020-08-18 22:17:46
1972-12-04,18:30:53,1972-12-04 18:30:53
2009-12-10,10:02:12,2009-12-10 10:02:12
2008-06-16,22:08:27,2008-06-16 22:08:27
2001-04-05,22:56:25,2001-04-05 22:56:25
2018-03-15,02:37:16,2018-03-15 02:37:16
2004-07-14,07:42:19,2004-07-14 07:42:19
1971-06-05,22:34:35,1971-06-05 22:34:35
2001-09-02,15:31:44,2001-09-02 15:31:44
2004-05-09,10:36:45,2004-05-09 10:36:45
1970-03-09,17:00:10,1970-03-09 17:00:10
1987-11-19,23:15:30,1987-11-19 23:15:30
2005-11-22,02:32:28,2005-11-22 02:32:28
2011-09-05,14:28:08,2011-09-05 14:28:08
1991-02-16,14:16:05,1991-02-16 14:16:05
2005-03-22,10:58:51,2005-03-22 10:58:51
2010-05-03,00:06:06,2010-05-03 00:06:06
1986-07-10,23:17:16,1986-07-10 23:17:16
2011-12-04,13:35:01,2011-12-04 13:35:01
1970-09-18,09:38:47,1970-09-18 09:38:47
1994-06-15,01:48:57,1994-06-15 01:48:57
1998-09-25,11:23:04,1998-09-25 11:23:04
1988-05-01,23:48:21,1988-05-01 23:48:21
2007-07-01,00:55:22,2007-07-01 00:55:22
2000-04-10,02:51:39,2000-04-10 02:51:39
2022-08-25,08:29:16,2022-08-25 08:29:16
2018-04-04,11:37:29,2018-04-04 11:37:29
1980-02-04,09:44:23,1980-02-04 09:44:23
2002-06-28,05:42:09,2002-06-28 05:42:09
1986-10-01,21:23:56,1986-10-01 21:23:56
2023-05-31,08:18:45,2023-05-31 08:18:45
1975-11-08,11:49:45,1975-11-08 11:49:45
1988-02-23,05:28:01,1988-02-23 05:28:01
1993-10-27,04:56:46,1993-10-27 04:56:46
1994-01-03,07:11:59,1994-01-03 07:11:59
2012-12-08,13:20:40,2012-12-08 13:20:40
1992-01-21,17:54:57,1992-01-21 17:54:57
1988-07-19,09:34:30,1988-07-19 09:34:30
1979-07-12,19:30:44,1979-07-12 19:30:44
1981-01-28,12:52:09,1981-01-28 12:52:09
2004-09-26,06:55:25,2004-09-26 06:55:25
2016-12-06,06:07:55,2016-12-06 06:07:55
2018-03-28,20:14:21,2018-03-28 20:14:21
1972-06-16,08:59:19,1972-06-16 08:59:19
1987-01-22,05:22:57,1987-01-22 05:22:57
1970-09-03,14:56:41,1970-09-03 14:56:41
1986-03-19,12:42:42,1986-03-19 12:42:42
1983-10-21,07:22:50,1983-10-21 07:22:50
2013-04-13,08:54:51,2013-04-13 08:54:51
2009-10-03,11:04:38,2009-10-03 11:04:38
1989-07-23,19:40:50,1989-07-23 19:40:50
1984-12-01,17:55:14,1984-12-01 17:55:14
2008-01-16,13:41:55,2008-01-16 13:41:55
1973-11-10,05:28:32,1973-11-10 05:28:32
1977-08-12,01:56:00,1977-08-12 01:56:00
2003-09-23,13:55:18,2003-09-23 13:55:18
2023-03-25,08:53:32,2023-03-25 08:53:32
2019-09-23,23:31:31,2019-09-23 23:31:31
2020-02-24,14:57:31,2020-02-24 14:57:31
2022-12-26,13:55:02,2022-12-26 13:55:02
1995-01-28,22:14:17,1995-01-28 22:14:17
1975-05-22,12:51:46,1975-05-22 12:51:46
1979-08-08,10:21:54,1979-08-08 10:21:54
2022-07-19,16:04:06,2022-07-19 16:04:06
1990-02-11,13:39:23,1990-02-11 13:39:23
2013-07-29,14:15:11,2013-07-29 14:15:11
2017-04-05,00:45:44,2017-04-05 00:45:44
2014-01-07,18:30:49,2014-01-07 18:30:49
1974-06-26,14:31:19,1974-06-26 14:31:19
2019-09-07,13:20:57,2019-09-07 13:20:57
1977-06-28,09:02:46,1977-06-28 09:02:46
1994-12-14,00:37:14,1994-12-14 00:37:14
1983-06-02,11:19:44,1983-06-02 11:19:44
1970-09-16,18:51:34,1970-09-16 18:51:34
2006-08-17,06:31:31,2006-08-17 06:31:31
1989-04-03,09:40:58,1989-04-03 09:40:58
1972-03-29,16:51:50,1972-03-29 16:51:50
2014-03-27,07:28:34,2014-03-27 07:28:34
2011-06-16,01:10:59,2011-06-16 01:10:59
1995-09-15,10:16:35,1995-09-15 10:16:35
1986-12-02,09:39:01,1986-12-02 09:39:01
2001-04-07,05:20:19,2001-04-07 05:20:19
1986-10-21,08:03:21,1986-10-21 08:03:21
1976-09-07,06:26:16,1976-09-07 06:26:16
1998-07-26,01:18:49,1998-07-26 01:18:49
2001-02-16,10:55:47,2001-02-16 10:55:47
1988-10-07,21:43:09,1988-10-07 21:43:09
1998-11-18,00:46:56,1998-11-18 00:46:56
1975-09-19,02:39:57,1975-09-19 02:39:57
1997-06-01,02:53:03,1997-06-01 02:53:03
1983-10-07,10:43:22,1983-10-07 10:43:22
2006-12-14,15:53:31,2006-12-14 15:53:31
1997-05-02,13:08:14,1997-05-02 13:08:14
1989-10-15,22:40:13,1989-10-15 22:40:13
1996-04-22,14:26:11,1996-04-22 14:26:11
1983-12-04,20:23:19,1983-12-04 20:23:19
1990-01-19,04:16:46,1990-01-19 04:16:46
2010-07-07,00:26:35,2010-07-07 00:26:35
2000-12-19,22:31:22,2000-12-19 22:31:22
1970-10-20,14:43:45,1970-10-20 14:43:45
1998-01-04,20:01:55,1998-01-04 20:01:55
2009-02-04,10:37:43,2009-02-04 10:37:43
1997-07-13,23:40:03,1997-07-13 23:40:03
2010-11-13,05:43:20,2010-11-13 05:43:20
2020-12-24,10:29:45,2020-12-24 10:29:45
1970-05-14,17:05:24,1970-05-14 17:05:24
1996-07-07,10:47:43,1996-07-07 10:47:43
1989-09-02,08:15:14,1989-09-02 08:15:14
2007-10-06,11:27:10,2007-10-06 11:27:10
2019-12-05,21:14:33,2019-12-05 21:14:33
2016-02-23,05:53:36,2016-02-23 05:53:36
1991-10-22,14:45:47,1991-10-22 14:45:47
2004-01-07,04:47:34,2004-01-07 04:47:34
1993-02-20,01:18:51,1993-02-20 01:18:51
2012-05-21,12:16:53,2012-05-21 12:16:53
2001-11-28,08:51:17,2001-11-28 08:51:17
1978-09-07,15:55:28,1978-09-07 15:55:28
1993-11-13,11:57:31,1993-11-13 11:57:31
2011-07-19,04:16:48,2011-07-19 04:16:48
2021-02-12,20:29:25,2021-02-12 20:29:25
2021-08-17,08:43:53,2021-08-17 08:43:53
2021-09-24,20:56:34,2021-09-24 20:56:34
2006-10-13,02:31:58,2006-10-13 02:31:58
1987-08-05,10:34:43,1987-08-05 10:34:43
1984-12-09,18:40:29,1984-12-09 18:40:29
1974-09-10,01:48:05,1974-09-10 01:48:05
2002-11-05,00:26:57,2002-11-05 00:26:57
1983-11-28,23:23:12,1983-11-28 23:23:12
2015-12-25,20:59:18,2015-12-25 20:59:18
1972-01-24,01:16:59,1972-01-24 01:16:59
1994-08-27,22:21:58,1994-08-27 22:21:58
2011-02-21,13:38:48,2011-02-21 13:38:48
2017-03-17,11:09:46,2017-03-17 11:09:46
1981-03-05,18:40:04,1981-03-05 18:40:04
1985-01-11,22:30:39,1985-01-11 22:30:39
1977-07-13,02:32:56,1977-07-13 02:32:56
2022-07-10,03:58:20,2022-07-10 03:58:20
1989-04-20,14:29:32,1989-04-20 14:29:32
2001-09-19,13:36:19,2001-09-19 13:36:19
1996-01-28,23:23:26,1996-01-28 23:23:26
1981-12-07,01:10:07,1981-12-07 01:10:07
1988-02-16,00:56:52,1988-02-16 00:56:52
1997-05-14,03:27:03,1997-05-14 03:27:03
2007-03-07,03:48:00,2007-03-07 03:48:00
1981-12-18,05:59:14,1981-12-18 05:59:14
2017-09-14,18:29:49,2017-09-14 18:29:49
1983-12-22,08:12:26,1983-12-22 08:12:26
2010-09-23,07:06:24,2010-09-23 07:06:24
2004-07-31,14:02:28,2004-07-31 14:02:28
1975-07-20,06:31:41,1975-07-20 06:31:41
2024-06-25,23:50:38,2024-06-25 23:50:38
2016-04-25,07:46:47,2016-04-25 07:46:47
1994-03-31,08:49:45,1994-03-31 08:49:45
1995-07-24,05:53:51,1995-07-24 05:53:51
2009-01-27,05:49:03,2009-01-27 05:49:03
1979-12-06,21:11:31,1979-12-06 21:11:31
1973-08-21,09:26:01,1973-08-21 09:26:01
1977-07-24,02:45:32,1977-07-24 02:45:32
2011-01-25,12:21:43,2011-01-25 12:21:43
1993-03-19,12:12:07,1993-03-19 12:12:07
1974-09-09,15:43:35,1974-09-09 15:43:35
1974-02-20,13:19:29,1974-02-20 13:19:29
2011-10-21,08:40:44,2011-10-21 08:40:44
2023-03-30,18:29:36,2023-03-30 18:29:36
1972-12-29,01:40:40,1972-12-29 01:40:40
2014-06-22,22:18:18,2014-06-22 22:18:18
2000-01-20,22:40:52,2000-01-20 22:40:52
1980-02-15,10:26:12,1980-02-15 10:26:12
1980-08-16,03:16:11,1980-08-16 03:16:11
2007-07-12,20:46:54,2007-07-12 20:46:54
1971-03-14,11:53:05,1971-03-14 11:53:05
2016-11-15,06:10:32,2016-11-15 06:10:32
1997-01-21,03:04:46,1997-01-21 03:04:46
1988-12-09,03:35:31,1988-12-09 03:35:31
1980-10-17,09:02:37,1980-10-17 09:02:37
1999-08-15,05:14:05,1999-08-15 05:14:05
2005-11-15,23:46:56,2005-11-15 23:46:56
1987-06-21,03:31:20,1987-06-21 03:31:20
1996-08-30,02:12:40,1996-08-30 02:12:40
1984-09-07,21:41:32,1984-09-07 21:41:32
2019-09-17,03:05:30,2019-09-17 03:05:30
1995-09-25,02:48:59,1995-09-25 02:48:59
1999-03-28,05:01:42,1999-03-28 05:01:42
2004-04-11,04:21:41,2004-04-11 04:21:41
2012-08-06,19:17:25,2012-08-06 19:17:25
1987-08-17,21:31:10,1987-08-17 21:31:10
1970-10-16,10:59:21,1970-10-16 10:59:21
2011-06-25,11:22:28,2011-06-25 11:22:28
1987-09-20,18:13:17,1987-09-20 18:13:17
1991-03-18,02:45:13,1991-03-18 02:45:13
2021-12-24,22:54:40,2021-12-24 22:54:40
2021-05-02,22:48:44,2021-05-02 22:48:44
1994-08-15,03:34:57,1994-08-15 03:34:57
1976-10-25,18:52:24,1976-10-25 18:52:24
1985-03-19,05:05:25,1985-03-19 05:05:25
1983-03-08,09:00:54,1983-03-08 09:00:54
