latitude,longitude,coordinates
6.656818,-30.542425,"6.656818, -30.542425"
34.920710,160.557448,"34.920710, 160.557448"
-75.025620,-54.326431,"-75.025620, -54.326431"
-63.8830155,161.984946,"-63.8830155, 161.984946"
-40.041351,13.716325,"-40.041351, 13.716325"
-72.3768935,117.642228,"-72.3768935, 117.642228"
23.6397505,-76.265723,"23.6397505, -76.265723"
89.2147715,44.711148,"89.2147715, 44.711148"
-33.181583,16.431339,"-33.181583, 16.431339"
24.9207625,-13.296207,"24.9207625, -13.296207"
-36.975191,44.298425,"-36.975191, 44.298425"
-56.8889085,22.522812,"-56.8889085, 22.522812"
74.6556665,-178.465652,"74.6556665, -178.465652"
-35.343578,41.669530,"-35.343578, 41.669530"
24.568802,73.109839,"24.568802, 73.109839"
8.739286,-97.475161,"8.739286, -97.475161"
-2.208361,94.071860,"-2.208361, 94.071860"
-5.855557,-92.187022,"-5.855557, -92.187022"
45.945058,67.299941,"45.945058, 67.299941"
-44.132860,-113.884420,"-44.132860, -113.884420"
10.0263155,141.349802,"10.0263155, 141.349802"
83.5029805,-117.469222,"83.5029805, -117.469222"
-35.360318,-81.700249,"-35.360318, -81.700249"
42.0846695,159.727009,"42.0846695, 159.727009"
72.4641225,145.272292,"72.4641225, 145.272292"
-23.8578325,-143.110183,"-23.8578325, -143.110183"
38.856203,153.734334,"38.856203, 153.734334"
-45.9831455,-179.459760,"-45.9831455, -179.459760"
-29.7711535,-119.008686,"-29.7711535, -119.008686"
-53.2707485,-102.182935,"-53.2707485, -102.182935"
66.5568265,106.234332,"66.5568265, 106.234332"
7.1299565,114.737482,"7.1299565, 114.737482"
0.8761375,32.972387,"0.8761375, 32.972387"
-16.422681,29.339920,"-16.422681, 29.339920"
-84.0020055,132.764629,"-84.0020055, 132.764629"
58.022269,43.819270,"58.022269, 43.819270"
62.0914755,25.045182,"62.0914755, 25.045182"
-89.4558575,-162.803265,"-89.4558575, -162.803265"
-88.8999215,-55.545129,"-88.8999215, -55.545129"
75.5121395,4.414588,"75.5121395, 4.414588"
33.2441755,23.617851,"33.2441755, 23.617851"
40.6346775,76.269560,"40.6346775, 76.269560"
52.2639445,67.143631,"52.2639445, 67.143631"
32.9706145,20.544093,"32.9706145, 20.544093"
-89.583110,-163.293332,"-89.583110, -163.293332"
-52.443027,-75.226378,"-52.443027, -75.226378"
33.5192405,167.016114,"33.5192405, 167.016114"
81.0952705,-45.231720,"81.0952705, -45.231720"
83.299692,-24.854993,"83.299692, -24.854993"
-62.290478,109.932074,"-62.290478, 109.932074"
-69.702287,64.061075,"-69.702287, 64.061075"
-4.373950,55.820194,"-4.373950, 55.820194"
79.7315085,125.592876,"79.7315085, 125.592876"
72.773015,-19.941189,"72.773015, -19.941189"
-50.688176,56.223930,"-50.688176, 56.223930"
-65.5563925,-87.032081,"-65.5563925, -87.032081"
-83.1024095,-48.168786,"-83.1024095, -48.168786"
74.9449325,33.783179,"74.9449325, 33.783179"
-0.719204,-105.063492,"-0.719204, -105.063492"
-14.7349605,-154.578082,"-14.7349605, -154.578082"
75.0726245,-131.486691,"75.0726245, -131.486691"
-47.691220,143.973887,"-47.691220, 143.973887"
60.4166395,7.217499,"60.4166395, 7.217499"
-20.813198,-26.895606,"-20.813198, -26.895606"
-62.480590,162.125501,"-62.480590, 162.125501"
14.217320,44.946138,"14.217320, 44.946138"
12.562784,-49.955115,"12.562784, -49.955115"
18.197976,42.900542,"18.197976, 42.900542"
27.1273865,112.152633,"27.1273865, 112.152633"
-17.5034185,63.789593,"-17.5034185, 63.789593"
-75.241363,-105.719565,"-75.241363, -105.719565"
45.299334,50.547468,"45.299334, 50.547468"
-75.083196,-167.136793,"-75.083196, -167.136793"
60.077206,89.846882,"60.077206, 89.846882"
9.6031475,72.848091,"9.6031475, 72.848091"
9.063301,-96.170269,"9.063301, -96.170269"
52.334073,-157.845020,"52.334073, -157.845020"
14.6925925,-175.761030,"14.6925925, -175.761030"
2.746093,-122.796043,"2.746093, -122.796043"
22.610407,-167.574700,"22.610407, -167.574700"
-4.0851555,25.708276,"-4.0851555, 25.708276"
-58.707898,-49.045472,"-58.707898, -49.045472"
67.9123105,-136.927010,"67.9123105, -136.927010"
-37.2479215,-94.311924,"-37.2479215, -94.311924"
25.3289325,-127.788570,"25.3289325, -127.788570"
75.360386,-20.548040,"75.360386, -20.548040"
44.9807095,-31.842693,"44.9807095, -31.842693"
-47.4910545,-43.453505,"-47.4910545, -43.453505"
-23.731267,30.026986,"-23.731267, 30.026986"
-35.391922,39.310615,"-35.391922, 39.310615"
-48.6293545,18.311037,"-48.6293545, 18.311037"
64.302892,160.811657,"64.302892, 160.811657"
46.288405,-14.538150,"46.288405, -14.538150"
-65.832332,62.295458,"-65.832332, 62.295458"
26.2998975,-89.191741,"26.2998975, -89.191741"
-54.1180845,-174.615155,"-54.1180845, -174.615155"
-8.9658145,22.843343,"-8.9658145, 22.843343"
-21.287773,-133.380140,"-21.287773, -133.380140"
22.2538755,14.937618,"22.2538755, 14.937618"
1.6753245,20.220274,"1.6753245, 20.220274"
-65.7564445,126.850063,"-65.7564445, 126.850063"
47.277976,-142.700482,"47.277976, -142.700482"
84.108347,-99.260008,"84.108347, -99.260008"
58.7035805,-90.388547,"58.7035805, -90.388547"
42.826022,-104.119258,"42.826022, -104.119258"
73.393161,48.096490,"73.393161, 48.096490"
-27.063926,-120.968202,"-27.063926, -120.968202"
76.411375,29.025922,"76.411375, 29.025922"
-50.157165,-142.005732,"-50.157165, -142.005732"
86.5902915,-90.535152,"86.5902915, -90.535152"
-26.470394,-113.070993,"-26.470394, -113.070993"
66.3637695,-125.905703,"66.3637695, -125.905703"
-70.905228,-22.227851,"-70.905228, -22.227851"
-84.682793,43.922357,"-84.682793, 43.922357"
-63.725689,6.881030,"-63.725689, 6.881030"
-59.9842825,0.313200,"-59.9842825, 0.313200"
-89.9330355,138.952432,"-89.9330355, 138.952432"
-11.5879355,136.630070,"-11.5879355, 136.630070"
74.2371245,-171.537605,"74.2371245, -171.537605"
20.123772,-93.377557,"20.123772, -93.377557"
-57.426098,108.853629,"-57.426098, 108.853629"
63.501641,175.546266,"63.501641, 175.546266"
20.6715155,-75.870641,"20.6715155, -75.870641"
36.565090,-179.872432,"36.565090, -179.872432"
14.715932,-92.283872,"14.715932, -92.283872"
67.6715565,-102.926291,"67.6715565, -102.926291"
3.5067605,-68.632678,"3.5067605, -68.632678"
84.819470,25.904518,"84.819470, 25.904518"
69.4838465,98.796116,"69.4838465, 98.796116"
74.8722095,-105.245124,"74.8722095, -105.245124"
-78.389064,95.958573,"-78.389064, 95.958573"
-9.9909845,-67.080030,"-9.9909845, -67.080030"
-69.207463,-86.813163,"-69.207463, -86.813163"
-47.578203,-93.891840,"-47.578203, -93.891840"
40.075253,-133.324228,"40.075253, -133.324228"
-2.0306155,90.667400,"-2.0306155, 90.667400"
-16.449643,-68.901697,"-16.449643, -68.901697"
6.1430435,-58.835566,"6.1430435, -58.835566"
-22.623665,-18.962102,"-22.623665, -18.962102"
-86.7762075,122.374611,"-86.7762075, 122.374611"
-25.5647715,152.796712,"-25.5647715, 152.796712"
44.1005315,111.140583,"44.1005315, 111.140583"
-61.645894,25.324547,"-61.645894, 25.324547"
-43.7603195,-51.992008,"-43.7603195, -51.992008"
61.1429115,-51.255010,"61.1429115, -51.255010"
86.510923,-0.307597,"86.510923, -0.307597"
83.3570945,171.126915,"83.3570945, 171.126915"
-20.320820,-12.734885,"-20.320820, -12.734885"
60.1633995,134.570487,"60.1633995, 134.570487"
-23.4946195,-121.857272,"-23.4946195, -121.857272"
53.9702015,54.725518,"53.9702015, 54.725518"
6.325768,97.884106,"6.325768, 97.884106"
6.9219225,9.168547,"6.9219225, 9.168547"
73.770819,28.565746,"73.770819, 28.565746"
62.650512,-40.029462,"62.650512, -40.029462"
-8.3294505,-70.469256,"-8.3294505, -70.469256"
-8.904987,157.100862,"-8.904987, 157.100862"
-59.3578705,66.642566,"-59.3578705, 66.642566"
28.906292,-131.429492,"28.906292, -131.429492"
-78.0597435,11.755686,"-78.0597435, 11.755686"
25.8326585,2.640912,"25.8326585, 2.640912"
25.533745,98.138249,"25.533745, 98.138249"
-40.439399,179.322033,"-40.439399, 179.322033"
8.047563,-167.777046,"8.047563, -167.777046"
67.167243,6.302501,"67.167243, 6.302501"
-35.968106,82.015112,"-35.968106, 82.015112"
43.6414745,-152.241941,"43.6414745, -152.241941"
-15.020089,37.928126,"-15.020089, 37.928126"
-9.779488,29.236533,"-9.779488, 29.236533"
-49.7229765,-168.783644,"-49.7229765, -168.783644"
-32.581058,134.818375,"-32.581058, 134.818375"
-37.510552,-35.387063,"-37.510552, -35.387063"
16.642254,-155.417073,"16.642254, -155.417073"
12.9466955,-46.954800,"12.9466955, -46.954800"
10.2572055,-65.539296,"10.2572055, -65.539296"
-49.8162895,25.169589,"-49.8162895, 25.169589"
-13.405519,-14.091518,"-13.405519, -14.091518"
86.4997435,-91.666282,"86.4997435, -91.666282"
-83.6958315,-71.721281,"-83.6958315, -71.721281"
78.2703515,128.517114,"78.2703515, 128.517114"
25.0971035,-174.017976,"25.0971035, -174.017976"
70.4289035,85.385468,"70.4289035, 85.385468"
3.096064,-47.810804,"3.096064, -47.810804"
72.785083,167.980238,"72.785083, 167.980238"
-84.6625965,1.474294,"-84.6625965, 1.474294"
-48.5151495,-51.818429,"-48.5151495, -51.818429"
60.4935985,-176.358555,"60.4935985, -176.358555"
74.997789,87.914684,"74.997789, 87.914684"
-80.509231,179.221321,"-80.509231, 179.221321"
68.116223,67.205250,"68.116223, 67.205250"
-6.434615,-138.709621,"-6.434615, -138.709621"
52.726014,168.516026,"52.726014, 168.516026"
-33.266121,50.296575,"-33.266121, 50.296575"
67.478408,118.627476,"67.478408, 118.627476"
37.0987235,47.885957,"37.0987235, 47.885957"
46.6980965,-168.868123,"46.6980965, -168.868123"
-52.1887545,-178.077577,"-52.1887545, -178.077577"
4.6744925,-126.869309,"4.6744925, -126.869309"
75.486115,28.492974,"75.486115, 28.492974"
54.6268065,-73.859310,"54.6268065, -73.859310"
-26.385341,96.896709,"-26.385341, 96.896709"
75.171326,-65.678272,"75.171326, -65.678272"
-39.080833,-162.986291,"-39.080833, -162.986291"
2.327692,60.611793,"2.327692, 60.611793"
69.737277,-95.857303,"69.737277, -95.857303"
-80.7838685,-131.656022,"-80.7838685, -131.656022"
58.9012555,-70.035087,"58.9012555, -70.035087"
47.0728705,-66.286156,"47.0728705, -66.286156"
-43.717538,-1.011825,"-43.717538, -1.011825"
-48.2370485,-149.428653,"-48.2370485, -149.428653"
43.8966875,-160.026302,"43.8966875, -160.026302"
-6.779869,-133.206836,"-6.779869, -133.206836"
45.477246,159.966611,"45.477246, 159.966611"
5.6991305,106.919112,"5.6991305, 106.919112"
85.284290,-43.503223,"85.284290, -43.503223"
-79.8874375,174.244357,"-79.8874375, 174.244357"
-72.210840,152.045950,"-72.210840, 152.045950"
-67.6736585,130.936015,"-67.6736585, 130.936015"
-89.790547,-111.659623,"-89.790547, -111.659623"
-83.4204725,-105.836269,"-83.4204725, -105.836269"
18.7709565,44.257083,"18.7709565, 44.257083"
42.304696,-16.124514,"42.304696, -16.124514"
-76.5966435,137.246884,"-76.5966435, 137.246884"
76.8329585,126.330099,"76.8329585, 126.330099"
0.6685075,-21.071020,"0.6685075, -21.071020"
87.4067285,120.539804,"87.4067285, 120.539804"
-89.0651345,162.379131,"-89.0651345, 162.379131"
54.611666,-179.904449,"54.611666, -179.904449"
26.396930,-70.870907,"26.396930, -70.870907"
-53.171313,0.624875,"-53.171313, 0.624875"
27.526202,8.871669,"27.526202, 8.871669"
-20.996392,94.847787,"-20.996392, 94.847787"
-69.889941,163.319688,"-69.889941, 163.319688"
18.845050,88.439216,"18.845050, 88.439216"
68.934149,-44.579907,"68.934149, -44.579907"
-0.2746975,-111.773777,"-0.2746975, -111.773777"
-26.6168455,110.085877,"-26.6168455, 110.085877"
-38.646699,-146.145223,"-38.646699, -146.145223"
66.1223775,77.919135,"66.1223775, 77.919135"
10.5295995,79.491867,"10.5295995, 79.491867"
76.3209975,76.803232,"76.3209975, 76.803232"
-67.652459,49.373381,"-67.652459, 49.373381"
64.442531,121.161065,"64.442531, 121.161065"
29.655077,-29.452925,"29.655077, -29.452925"
-80.7684505,83.698993,"-80.7684505, 83.698993"
68.5038735,-85.865678,"68.5038735, -85.865678"
-6.956864,35.411091,"-6.956864, 35.411091"
29.124549,-59.194650,"29.124549, -59.194650"
-16.397976,47.540339,"-16.397976, 47.540339"
-88.0418465,101.569140,"-88.0418465, 101.569140"
62.555818,60.726547,"62.555818, 60.726547"
59.282732,97.038432,"59.282732, 97.038432"
64.493055,-62.341123,"64.493055, -62.341123"
-15.6037965,-168.973966,"-15.6037965, -168.973966"
79.997589,61.452479,"79.997589, 61.452479"
49.970994,-72.024172,"49.970994, -72.024172"
80.510176,100.082774,"80.510176, 100.082774"
69.7617275,108.688270,"69.7617275, 108.688270"
79.9988385,-126.304870,"79.9988385, -126.304870"
62.2537435,-137.282062,"62.2537435, -137.282062"
-65.920609,-105.786673,"-65.920609, -105.786673"
-3.305494,-44.672022,"-3.305494, -44.672022"
62.3461085,-159.043064,"62.3461085, -159.043064"
38.894264,137.034820,"38.894264, 137.034820"
-37.398559,-49.595030,"-37.398559, -49.595030"
-89.682391,-87.092501,"-89.682391, -87.092501"
51.3006775,-170.587807,"51.3006775, -170.587807"
-22.9913305,-91.742399,"-22.9913305, -91.742399"
-2.677766,-172.176731,"-2.677766, -172.176731"
-55.0585045,-11.329570,"-55.0585045, -11.329570"
0.401171,84.326973,"0.401171, 84.326973"
5.449459,-125.591623,"5.449459, -125.591623"
75.7471835,-42.995201,"75.7471835, -42.995201"
-77.7982695,-6.626307,"-77.7982695, -6.626307"
16.8845845,-158.693004,"16.8845845, -158.693004"
-54.1175165,-73.816653,"-54.1175165, -73.816653"
69.853234,-137.641307,"69.853234, -137.641307"
-18.0843905,-168.459067,"-18.0843905, -168.459067"
75.408754,-87.024263,"75.408754, -87.024263"
43.2453575,106.894327,"43.2453575, 106.894327"
-23.090979,-79.919250,"-23.090979, -79.919250"
57.780523,-34.681380,"57.780523, -34.681380"
-34.618459,-13.282942,"-34.618459, -13.282942"
-65.2015505,142.883439,"-65.2015505, 142.883439"
67.689433,-19.657234,"67.689433, -19.657234"
65.6746065,63.973261,"65.6746065, 63.973261"
-51.590949,144.278222,"-51.590949, 144.278222"
-34.9035065,-75.868404,"-34.9035065, -75.868404"
-85.8048665,66.340207,"-85.8048665, 66.340207"
86.736355,30.862418,"86.736355, 30.862418"
72.088189,-107.429249,"72.088189, -107.429249"
-84.106871,169.099499,"-84.106871, 169.099499"
29.172311,176.868622,"29.172311, 176.868622"
42.5430785,-10.668501,"42.5430785, -10.668501"
42.785314,44.864654,"42.785314, 44.864654"
85.264337,95.728254,"85.264337, 95.728254"
-35.0730045,-111.888745,"-35.0730045, -111.888745"
29.074728,87.462062,"29.074728, 87.462062"
-5.192587,122.180244,"-5.192587, 122.180244"
-11.552571,-75.450128,"-11.552571, -75.450128"
37.308699,126.098878,"37.308699, 126.098878"
69.3013485,-159.425036,"69.3013485, -159.425036"
49.499633,155.569359,"49.499633, 155.569359"
43.741409,60.457270,"43.741409, 60.457270"
-87.201608,-26.568415,"-87.201608, -26.568415"
-89.404698,-130.501421,"-89.404698, -130.501421"
17.9649295,-40.272188,"17.9649295, -40.272188"
21.843712,-133.496388,"21.843712, -133.496388"
68.1325925,-114.862539,"68.1325925, -114.862539"
24.823895,64.382022,"24.823895, 64.382022"
-70.205362,-102.862139,"-70.205362, -102.862139"
19.1590625,-143.962222,"19.1590625, -143.962222"
62.0241415,-146.678092,"62.0241415, -146.678092"
56.189867,123.340177,"56.189867, 123.340177"
-14.417156,-1.981966,"-14.417156, -1.981966"
35.0453895,-42.004384,"35.0453895, -42.004384"
70.9279345,133.953781,"70.9279345, 133.953781"
-68.7242525,11.949330,"-68.7242525, 11.949330"
-87.8334795,48.096433,"-87.8334795, 48.096433"
-36.087912,39.309370,"-36.087912, 39.309370"
-18.596657,143.590823,"-18.596657, 143.590823"
23.347057,-11.509026,"23.347057, -11.509026"
-1.891980,-95.382089,"-1.891980, -95.382089"
-89.225023,31.309943,"-89.225023, 31.309943"
-53.781476,-146.122593,"-53.781476, -146.122593"
54.1753885,-93.037275,"54.1753885, -93.037275"
-31.8074875,15.704222,"-31.8074875, 15.704222"
-63.283435,-98.248966,"-63.283435, -98.248966"
-70.8786155,91.128782,"-70.8786155, 91.128782"
1.389718,-51.499456,"1.389718, -51.499456"
-52.600032,113.366370,"-52.600032, 113.366370"
-65.3994425,-126.408290,"-65.3994425, -126.408290"
-47.5633885,4.186344,"-47.5633885, 4.186344"
-80.7011555,148.809708,"-80.7011555, 148.809708"
10.0694685,-162.967714,"10.0694685, -162.967714"
66.7258655,4.818542,"66.7258655, 4.818542"
-22.2700865,160.869790,"-22.2700865, 160.869790"
24.913371,170.982015,"24.913371, 170.982015"
39.636274,79.096998,"39.636274, 79.096998"
-2.7565225,-150.327093,"-2.7565225, -150.327093"
67.023201,-142.567886,"67.023201, -142.567886"
25.569530,122.176915,"25.569530, 122.176915"
41.7950525,-103.837356,"41.7950525, -103.837356"
62.342094,11.722118,"62.342094, 11.722118"
1.515204,-45.885319,"1.515204, -45.885319"
52.5194315,-101.968104,"52.5194315, -101.968104"
66.1446105,177.514213,"66.1446105, 177.514213"
50.957392,-145.525737,"50.957392, -145.525737"
57.035383,-53.516156,"57.035383, -53.516156"
-88.2157535,-123.464772,"-88.2157535, -123.464772"
-53.988395,-114.851838,"-53.988395, -114.851838"
-46.359539,81.275005,"-46.359539, 81.275005"
51.6472035,151.372113,"51.6472035, 151.372113"
48.757889,-84.693759,"48.757889, -84.693759"
-83.2907715,82.112851,"-83.2907715, 82.112851"
4.8558305,134.616377,"4.8558305, 134.616377"
18.4976815,62.643136,"18.4976815, 62.643136"
-67.645857,-73.606273,"-67.645857, -73.606273"
-85.2775015,-40.513543,"-85.2775015, -40.513543"
47.7604655,6.393776,"47.7604655, 6.393776"
-67.9468555,130.763325,"-67.9468555, 130.763325"
85.399650,-117.581368,"85.399650, -117.581368"
30.2011675,173.371586,"30.2011675, 173.371586"
78.5883325,153.870385,"78.5883325, 153.870385"
43.419373,-55.391289,"43.419373, -55.391289"
68.968304,178.577161,"68.968304, 178.577161"
-16.7038705,56.903122,"-16.7038705, 56.903122"
-51.498739,-81.258153,"-51.498739, -81.258153"
-15.7444505,-110.911486,"-15.7444505, -110.911486"
-64.431126,129.552699,"-64.431126, 129.552699"
70.6772885,49.519950,"70.6772885, 49.519950"
-80.1357555,97.796426,"-80.1357555, 97.796426"
-57.171073,-2.374037,"-57.171073, -2.374037"
65.1895225,-82.753075,"65.1895225, -82.753075"
-50.2372905,-152.155778,"-50.2372905, -152.155778"
69.855942,103.665541,"69.855942, 103.665541"
56.709836,-1.977830,"56.709836, -1.977830"
33.1947065,-178.666726,"33.1947065, -178.666726"
38.674068,115.203746,"38.674068, 115.203746"
-28.027274,146.854340,"-28.027274, 146.854340"
-78.758474,155.427314,"-78.758474, 155.427314"
53.9279335,111.295743,"53.9279335, 111.295743"
-56.568369,-101.436436,"-56.568369, -101.436436"
67.0079375,113.764922,"67.0079375, 113.764922"
49.9002295,-8.854601,"49.9002295, -8.854601"
-56.279562,-144.829399,"-56.279562, -144.829399"
-15.013938,98.711388,"-15.013938, 98.711388"
23.638656,133.331647,"23.638656, 133.331647"
71.5126405,13.998969,"71.5126405, 13.998969"
51.926047,152.598492,"51.926047, 152.598492"
-49.696703,-80.798447,"-49.696703, -80.798447"
-72.831878,-31.772321,"-72.831878, -31.772321"
-65.9855615,-155.478037,"-65.9855615, -155.478037"
-59.487026,96.980210,"-59.487026, 96.980210"
13.9985235,-140.276185,"13.9985235, -140.276185"
30.0928445,-126.499581,"30.0928445, -126.499581"
-32.840196,164.018963,"-32.840196, 164.018963"
-19.350767,-33.203982,"-19.350767, -33.203982"
-29.0076335,-178.337734,"-29.0076335, -178.337734"
-30.828299,-117.553411,"-30.828299, -117.553411"
-88.0869095,25.456423,"-88.0869095, 25.456423"
86.7332585,-166.473770,"86.7332585, -166.473770"
44.2966885,-149.643240,"44.2966885, -149.643240"
17.4062425,-115.406427,"17.4062425, -115.406427"
-65.3275135,104.473904,"-65.3275135, 104.473904"
-68.8774555,-107.721704,"-68.8774555, -107.721704"
-27.183849,-4.320177,"-27.183849, -4.320177"
-54.4133105,115.414168,"-54.4133105, 115.414168"
-45.1443585,-173.564858,"-45.1443585, -173.564858"
-30.8883875,81.946640,"-30.8883875, 81.946640"
-51.043108,-53.350928,"-51.043108, -53.350928"
-86.979341,-22.653975,"-86.979341, -22.653975"
-7.8064475,83.913405,"-7.8064475, 83.913405"
-86.7537065,72.947259,"-86.7537065, 72.947259"
5.0716665,34.257741,"5.0716665, 34.257741"
52.1357645,-18.888554,"52.1357645, -18.888554"
4.5525075,49.265475,"4.5525075, 49.265475"
-84.497849,-178.136161,"-84.497849, -178.136161"
-73.5136955,-98.352076,"-73.5136955, -98.352076"
-72.835330,-113.719716,"-72.835330, -113.719716"
