order_number,order_date,product_price,order_details
11213,2018-09-02 20:59:24,12.24,"11213,2018-09-02 20:59:24,12.24"
12619,2019-01-27 16:29:36,8.53,"12619,2019-01-27 16:29:36,8.53"
9769,2018-06-11 16:12:42,4.77,"9769,2018-06-11 16:12:42,4.77"
11260,2018-10-14 06:45:35,13.51,"11260,2018-10-14 06:45:35,13.51"
14644,2019-05-28 10:22:46,0.62,"14644,2019-05-28 10:22:46,0.62"
14035,2019-05-09 13:10:23,9.4,"14035,2019-05-09 13:10:23,9.4"
11551,2018-10-08 05:33:18,7.21,"11551,2018-10-08 05:33:18,7.21"
10643,2018-08-17 02:27:10,12.53,"10643,2018-08-17 02:27:10,12.53"
15220,2019-07-06 18:54:03,5.04,"15220,2019-07-06 18:54:03,5.04"
11527,2018-10-14 02:51:00,3.88,"11527,2018-10-14 02:51:00,3.88"
2095,2016-03-16 10:51:51,8.93,"2095,2016-03-16 10:51:51,8.93"
8648,2018-03-14 06:46:17,8.91,"8648,2018-03-14 06:46:17,8.91"
8261,2018-02-14 04:04:17,8.89,"8261,2018-02-14 04:04:17,8.89"
10735,2018-09-07 22:28:16,6.37,"10735,2018-09-07 22:28:16,6.37"
12768,2019-02-04 23:49:34,4.27,"12768,2019-02-04 23:49:34,4.27"
10683,2018-07-30 13:52:07,1.06,"10683,2018-07-30 13:52:07,1.06"
5950,2017-06-02 14:07:13,0.54,"5950,2017-06-02 14:07:13,0.54"
10204,2018-06-23 10:40:43,2.27,"10204,2018-06-23 10:40:43,2.27"
2395,2016-03-17 11:34:30,0.92,"2395,2016-03-17 11:34:30,0.92"
15241,2019-07-08 06:09:27,2.72,"15241,2019-07-08 06:09:27,2.72"
8475,2018-03-08 22:23:55,1.63,"8475,2018-03-08 22:23:55,1.63"
2292,2016-05-07 08:40:23,0.55,"2292,2016-05-07 08:40:23,0.55"
14707,2019-06-12 03:38:14,1.66,"14707,2019-06-12 03:38:14,1.66"
13866,2019-05-03 22:41:54,6.89,"13866,2019-05-03 22:41:54,6.89"
6369,2017-07-24 17:16:30,1.58,"6369,2017-07-24 17:16:30,1.58"
15415,2019-07-16 23:13:07,6.77,"15415,2019-07-16 23:13:07,6.77"
11856,2018-12-01 03:14:12,8.57,"11856,2018-12-01 03:14:12,8.57"
3034,2016-06-19 01:31:09,13.79,"3034,2016-06-19 01:31:09,13.79"
13086,2019-03-12 23:51:44,0.78,"13086,2019-03-12 23:51:44,0.78"
13785,2019-05-01 23:25:50,1.41,"13785,2019-05-01 23:25:50,1.41"
9256,2018-03-08 03:28:14,12.93,"9256,2018-03-08 03:28:14,12.93"
13590,2019-03-31 02:44:14,16.6,"13590,2019-03-31 02:44:14,16.6"
8815,2018-03-24 06:59:38,10.31,"8815,2018-03-24 06:59:38,10.31"
4374,2016-11-15 12:17:23,13.82,"4374,2016-11-15 12:17:23,13.82"
12819,2019-03-22 04:30:21,5.16,"12819,2019-03-22 04:30:21,5.16"
6782,2017-09-04 13:02:14,0.51,"6782,2017-09-04 13:02:14,0.51"
8057,2017-12-01 16:24:41,10.94,"8057,2017-12-01 16:24:41,10.94"
11351,2018-11-03 09:34:25,0.91,"11351,2018-11-03 09:34:25,0.91"
3723,2016-09-16 02:23:44,13.63,"3723,2016-09-16 02:23:44,13.63"
15388,2019-07-10 22:48:50,1.18,"15388,2019-07-10 22:48:50,1.18"
9688,2018-05-23 07:24:05,2.39,"9688,2018-05-23 07:24:05,2.39"
13125,2019-03-13 16:39:46,2.28,"13125,2019-03-13 16:39:46,2.28"
10543,2018-09-03 09:38:08,0.88,"10543,2018-09-03 09:38:08,0.88"
3137,2016-08-15 10:18:12,2.62,"3137,2016-08-15 10:18:12,2.62"
14844,2019-06-29 14:10:35,0.61,"14844,2019-06-29 14:10:35,0.61"
10700,2018-09-13 05:05:55,4.91,"10700,2018-09-13 05:05:55,4.91"
8971,2018-03-29 20:00:55,14.58,"8971,2018-03-29 20:00:55,14.58"
11564,2018-11-02 14:13:43,2.42,"11564,2018-11-02 14:13:43,2.42"
10119,2018-07-28 23:55:07,1.17,"10119,2018-07-28 23:55:07,1.17"
5526,2017-04-15 23:28:00,0.94,"5526,2017-04-15 23:28:00,0.94"
6405,2017-09-18 19:47:54,4.67,"6405,2017-09-18 19:47:54,4.67"
8826,2018-02-19 18:40:49,9.91,"8826,2018-02-19 18:40:49,9.91"
6669,2017-07-27 09:32:15,2.93,"6669,2017-07-27 09:32:15,2.93"
15778,2019-07-28 12:24:22,10.31,"15778,2019-07-28 12:24:22,10.31"
9675,2018-07-06 16:08:55,1.49,"9675,2018-07-06 16:08:55,1.49"
3509,2016-10-21 07:32:55,9.96,"3509,2016-10-21 07:32:55,9.96"
7312,2017-09-17 22:51:21,2.3,"7312,2017-09-17 22:51:21,2.3"
10108,2018-07-24 23:11:49,10.19,"10108,2018-07-24 23:11:49,10.19"
13517,2019-04-04 00:30:11,3.63,"13517,2019-04-04 00:30:11,3.63"
10974,2018-09-21 11:40:31,10.35,"10974,2018-09-21 11:40:31,10.35"
8955,2018-04-11 15:50:15,5.41,"8955,2018-04-11 15:50:15,5.41"
11739,2018-12-09 11:15:16,13.72,"11739,2018-12-09 11:15:16,13.72"
9632,2018-07-10 15:05:24,1.75,"9632,2018-07-10 15:05:24,1.75"
9974,2018-08-15 08:56:36,6.62,"9974,2018-08-15 08:56:36,6.62"
10327,2018-07-19 14:19:44,6.0,"10327,2018-07-19 14:19:44,6.0"
15432,2019-07-15 23:30:37,0.65,"15432,2019-07-15 23:30:37,0.65"
11141,2018-11-13 04:48:05,1.8,"11141,2018-11-13 04:48:05,1.8"
9583,2018-04-01 09:07:30,5.7,"9583,2018-04-01 09:07:30,5.7"
8298,2018-01-08 04:48:34,3.69,"8298,2018-01-08 04:48:34,3.69"
15629,2019-07-23 16:31:09,2.36,"15629,2019-07-23 16:31:09,2.36"
14683,2019-05-20 12:32:36,10.86,"14683,2019-05-20 12:32:36,10.86"
6092,2017-06-06 12:02:31,14.49,"6092,2017-06-06 12:02:31,14.49"
5232,2017-02-09 16:53:21,1.3,"5232,2017-02-09 16:53:21,1.3"
13058,2019-03-16 07:35:30,8.89,"13058,2019-03-16 07:35:30,8.89"
941,2015-10-07 12:48:29,4.66,"941,2015-10-07 12:48:29,4.66"
1793,2016-01-26 17:26:39,15.85,"1793,2016-01-26 17:26:39,15.85"
4427,2016-10-22 21:55:02,6.77,"4427,2016-10-22 21:55:02,6.77"
13559,2019-04-15 05:17:16,5.6,"13559,2019-04-15 05:17:16,5.6"
2864,2016-05-25 08:06:29,12.38,"2864,2016-05-25 08:06:29,12.38"
15348,2019-07-10 23:46:50,2.21,"15348,2019-07-10 23:46:50,2.21"
10695,2018-09-16 07:54:09,6.53,"10695,2018-09-16 07:54:09,6.53"
15049,2019-06-22 16:18:54,3.73,"15049,2019-06-22 16:18:54,3.73"
16000,2019-08-02 15:10:34,3.26,"16000,2019-08-02 15:10:34,3.26"
15795,2019-07-30 11:33:49,3.08,"15795,2019-07-30 11:33:49,3.08"
15062,2019-07-01 02:16:43,1.02,"15062,2019-07-01 02:16:43,1.02"
11747,2018-12-27 19:40:15,11.63,"11747,2018-12-27 19:40:15,11.63"
6255,2017-07-03 02:09:24,5.8,"6255,2017-07-03 02:09:24,5.8"
12001,2018-12-27 04:13:49,5.76,"12001,2018-12-27 04:13:49,5.76"
12230,2018-12-17 14:22:58,1.7,"12230,2018-12-17 14:22:58,1.7"
7893,2017-11-25 05:51:42,2.53,"7893,2017-11-25 05:51:42,2.53"
4817,2017-01-12 05:17:31,6.62,"4817,2017-01-12 05:17:31,6.62"
13015,2019-03-04 15:42:26,8.55,"13015,2019-03-04 15:42:26,8.55"
2575,2016-05-18 20:54:16,0.99,"2575,2016-05-18 20:54:16,0.99"
7715,2017-12-31 20:14:35,8.88,"7715,2017-12-31 20:14:35,8.88"
13168,2019-03-29 20:38:27,1.29,"13168,2019-03-29 20:38:27,1.29"
15321,2019-07-10 01:31:25,3.6,"15321,2019-07-10 01:31:25,3.6"
13243,2019-03-05 09:26:37,2.57,"13243,2019-03-05 09:26:37,2.57"
11583,2018-11-15 09:31:51,3.63,"11583,2018-11-15 09:31:51,3.63"
14424,2019-06-03 03:50:10,4.81,"14424,2019-06-03 03:50:10,4.81"
4274,2016-11-23 12:19:20,0.79,"4274,2016-11-23 12:19:20,0.79"
9364,2018-05-24 16:41:30,8.79,"9364,2018-05-24 16:41:30,8.79"
9514,2018-05-27 08:07:20,3.34,"9514,2018-05-27 08:07:20,3.34"
9449,2018-06-07 23:51:17,1.08,"9449,2018-06-07 23:51:17,1.08"
13534,2019-04-14 06:15:04,5.1,"13534,2019-04-14 06:15:04,5.1"
9245,2018-04-24 22:26:20,3.55,"9245,2018-04-24 22:26:20,3.55"
12810,2019-02-13 10:00:26,9.05,"12810,2019-02-13 10:00:26,9.05"
8632,2018-02-25 05:05:28,6.01,"8632,2018-02-25 05:05:28,6.01"
12567,2019-01-03 21:59:54,2.4,"12567,2019-01-03 21:59:54,2.4"
14703,2019-06-13 13:08:35,7.94,"14703,2019-06-13 13:08:35,7.94"
4087,2016-11-06 22:27:23,3.22,"4087,2016-11-06 22:27:23,3.22"
6762,2017-10-28 03:31:24,8.89,"6762,2017-10-28 03:31:24,8.89"
2246,2016-04-07 09:48:36,3.44,"2246,2016-04-07 09:48:36,3.44"
11375,2018-10-21 17:18:40,5.44,"11375,2018-10-21 17:18:40,5.44"
8293,2018-01-08 19:33:40,15.84,"8293,2018-01-08 19:33:40,15.84"
4908,2017-02-07 15:40:43,0.94,"4908,2017-02-07 15:40:43,0.94"
4049,2016-11-16 04:51:50,0.7,"4049,2016-11-16 04:51:50,0.7"
3322,2016-07-26 22:29:34,3.16,"3322,2016-07-26 22:29:34,3.16"
6515,2017-07-14 09:10:57,4.32,"6515,2017-07-14 09:10:57,4.32"
11274,2018-10-15 21:17:05,2.53,"11274,2018-10-15 21:17:05,2.53"
12075,2018-12-20 05:42:24,3.56,"12075,2018-12-20 05:42:24,3.56"
4698,2017-01-04 21:44:09,6.04,"4698,2017-01-04 21:44:09,6.04"
10352,2018-09-11 01:27:30,9.11,"10352,2018-09-11 01:27:30,9.11"
8663,2018-02-27 07:44:52,14.67,"8663,2018-02-27 07:44:52,14.67"
15406,2019-07-15 08:02:23,9.08,"15406,2019-07-15 08:02:23,9.08"
2281,2016-04-16 10:31:22,2.58,"2281,2016-04-16 10:31:22,2.58"
3173,2016-06-24 02:04:24,1.49,"3173,2016-06-24 02:04:24,1.49"
16050,2019-08-03 03:58:29,14.66,"16050,2019-08-03 03:58:29,14.66"
2280,2016-02-28 04:37:26,2.02,"2280,2016-02-28 04:37:26,2.02"
1331,2015-11-29 23:45:04,1.59,"1331,2015-11-29 23:45:04,1.59"
14315,2019-05-02 19:19:30,3.7,"14315,2019-05-02 19:19:30,3.7"
15071,2019-06-27 08:37:17,2.19,"15071,2019-06-27 08:37:17,2.19"
14513,2019-06-15 02:09:12,12.06,"14513,2019-06-15 02:09:12,12.06"
2848,2016-05-16 05:34:10,8.43,"2848,2016-05-16 05:34:10,8.43"
11011,2018-10-07 17:58:56,1.0,"11011,2018-10-07 17:58:56,1.0"
814,2015-09-27 12:44:53,5.68,"814,2015-09-27 12:44:53,5.68"
7103,2017-08-22 00:49:13,1.1,"7103,2017-08-22 00:49:13,1.1"
8210,2018-01-28 23:00:30,2.12,"8210,2018-01-28 23:00:30,2.12"
3234,2016-07-13 14:22:21,2.4,"3234,2016-07-13 14:22:21,2.4"
9088,2018-02-12 15:46:29,9.25,"9088,2018-02-12 15:46:29,9.25"
15061,2019-06-25 20:37:28,4.53,"15061,2019-06-25 20:37:28,4.53"
14098,2019-04-30 20:51:30,0.93,"14098,2019-04-30 20:51:30,0.93"
1274,2015-12-05 07:34:22,7.7,"1274,2015-12-05 07:34:22,7.7"
11400,2018-11-08 09:12:34,4.85,"11400,2018-11-08 09:12:34,4.85"
9456,2018-07-17 04:28:48,9.41,"9456,2018-07-17 04:28:48,9.41"
8690,2018-04-21 17:10:05,2.23,"8690,2018-04-21 17:10:05,2.23"
10824,2018-10-11 05:41:28,7.95,"10824,2018-10-11 05:41:28,7.95"
7271,2017-09-15 02:57:45,9.76,"7271,2017-09-15 02:57:45,9.76"
15738,2019-07-27 17:02:16,0.59,"15738,2019-07-27 17:02:16,0.59"
15017,2019-06-30 06:01:50,2.21,"15017,2019-06-30 06:01:50,2.21"
4810,2017-02-23 03:32:38,4.66,"4810,2017-02-23 03:32:38,4.66"
15968,2019-08-02 02:30:07,1.58,"15968,2019-08-02 02:30:07,1.58"
5205,2017-02-21 17:44:04,3.6,"5205,2017-02-21 17:44:04,3.6"
6525,2017-07-17 05:59:14,2.06,"6525,2017-07-17 05:59:14,2.06"
5539,2017-02-28 16:18:10,1.51,"5539,2017-02-28 16:18:10,1.51"
6805,2017-08-26 03:29:52,2.12,"6805,2017-08-26 03:29:52,2.12"
2762,2016-04-18 09:58:16,12.1,"2762,2016-04-18 09:58:16,12.1"
4426,2016-12-07 16:26:33,13.1,"4426,2016-12-07 16:26:33,13.1"
11142,2018-10-18 05:07:02,7.94,"11142,2018-10-18 05:07:02,7.94"
10690,2018-09-01 05:54:53,16.83,"10690,2018-09-01 05:54:53,16.83"
2377,2016-03-29 04:17:26,5.03,"2377,2016-03-29 04:17:26,5.03"
2895,2016-06-19 10:11:42,6.17,"2895,2016-06-19 10:11:42,6.17"
13425,2019-03-29 12:48:31,1.93,"13425,2019-03-29 12:48:31,1.93"
2059,2016-02-01 17:03:00,0.67,"2059,2016-02-01 17:03:00,0.67"
13914,2019-05-18 16:23:15,1.25,"13914,2019-05-18 16:23:15,1.25"
11330,2018-11-10 07:45:01,2.24,"11330,2018-11-10 07:45:01,2.24"
12386,2019-02-15 08:27:10,0.92,"12386,2019-02-15 08:27:10,0.92"
9848,2018-05-08 23:44:05,15.01,"9848,2018-05-08 23:44:05,15.01"
1312,2015-11-18 22:09:50,1.32,"1312,2015-11-18 22:09:50,1.32"
5722,2017-06-02 22:12:56,5.22,"5722,2017-06-02 22:12:56,5.22"
4152,2016-11-01 11:50:48,12.29,"4152,2016-11-01 11:50:48,12.29"
730,2015-09-14 05:57:07,9.94,"730,2015-09-14 05:57:07,9.94"
2941,2016-05-13 16:47:34,13.5,"2941,2016-05-13 16:47:34,13.5"
4127,2016-10-17 05:08:45,1.0,"4127,2016-10-17 05:08:45,1.0"
7611,2017-10-12 11:28:12,11.76,"7611,2017-10-12 11:28:12,11.76"
2501,2016-04-18 23:09:34,8.32,"2501,2016-04-18 23:09:34,8.32"
13785,2019-04-04 13:16:35,4.05,"13785,2019-04-04 13:16:35,4.05"
2262,2016-03-25 13:51:12,12.84,"2262,2016-03-25 13:51:12,12.84"
12464,2019-02-03 20:53:52,9.08,"12464,2019-02-03 20:53:52,9.08"
12802,2019-02-15 20:57:42,5.3,"12802,2019-02-15 20:57:42,5.3"
9183,2018-05-25 09:20:49,8.77,"9183,2018-05-25 09:20:49,8.77"
10974,2018-10-11 10:55:16,7.59,"10974,2018-10-11 10:55:16,7.59"
15218,2019-07-12 20:45:48,4.3,"15218,2019-07-12 20:45:48,4.3"
3928,2016-10-10 08:35:07,2.3,"3928,2016-10-10 08:35:07,2.3"
5005,2017-01-26 12:44:26,12.51,"5005,2017-01-26 12:44:26,12.51"
5134,2017-01-08 21:32:17,3.34,"5134,2017-01-08 21:32:17,3.34"
8666,2018-01-10 22:28:47,7.13,"8666,2018-01-10 22:28:47,7.13"
12676,2019-01-24 18:54:54,6.59,"12676,2019-01-24 18:54:54,6.59"
9521,2018-04-08 08:31:54,0.56,"9521,2018-04-08 08:31:54,0.56"
2420,2016-03-28 10:37:13,1.93,"2420,2016-03-28 10:37:13,1.93"
10884,2018-10-17 18:15:19,4.29,"10884,2018-10-17 18:15:19,4.29"
10636,2018-08-11 14:18:16,8.25,"10636,2018-08-11 14:18:16,8.25"
14940,2019-06-28 23:21:29,10.94,"14940,2019-06-28 23:21:29,10.94"
13238,2019-03-17 13:43:38,6.73,"13238,2019-03-17 13:43:38,6.73"
9680,2018-03-14 12:48:37,1.65,"9680,2018-03-14 12:48:37,1.65"
10367,2018-09-03 22:32:23,11.79,"10367,2018-09-03 22:32:23,11.79"
13175,2019-03-08 03:03:35,13.22,"13175,2019-03-08 03:03:35,13.22"
5037,2017-03-12 19:29:01,9.48,"5037,2017-03-12 19:29:01,9.48"
3235,2016-06-19 06:22:10,14.2,"3235,2016-06-19 06:22:10,14.2"
2894,2016-07-04 11:37:24,0.68,"2894,2016-07-04 11:37:24,0.68"
964,2015-10-18 20:07:09,4.36,"964,2015-10-18 20:07:09,4.36"
7755,2017-10-23 23:53:46,1.92,"7755,2017-10-23 23:53:46,1.92"
12586,2019-01-10 01:01:24,13.98,"12586,2019-01-10 01:01:24,13.98"
12804,2019-01-23 10:50:22,1.13,"12804,2019-01-23 10:50:22,1.13"
11146,2018-11-26 05:55:27,7.76,"11146,2018-11-26 05:55:27,7.76"
3572,2016-08-25 15:20:27,9.41,"3572,2016-08-25 15:20:27,9.41"
4644,2016-11-20 03:27:05,1.38,"4644,2016-11-20 03:27:05,1.38"
9849,2018-07-14 13:53:39,0.98,"9849,2018-07-14 13:53:39,0.98"
7785,2017-12-01 14:56:12,5.74,"7785,2017-12-01 14:56:12,5.74"
10628,2018-09-26 13:03:26,6.14,"10628,2018-09-26 13:03:26,6.14"
13230,2019-03-24 16:21:18,8.48,"13230,2019-03-24 16:21:18,8.48"
10492,2018-06-06 05:16:32,10.09,"10492,2018-06-06 05:16:32,10.09"
13542,2019-04-20 07:30:42,1.84,"13542,2019-04-20 07:30:42,1.84"
12075,2018-12-06 22:13:08,3.36,"12075,2018-12-06 22:13:08,3.36"
5692,2017-04-20 13:41:26,15.12,"5692,2017-04-20 13:41:26,15.12"
13032,2019-03-10 13:31:10,4.74,"13032,2019-03-10 13:31:10,4.74"
13481,2019-04-07 18:31:21,1.04,"13481,2019-04-07 18:31:21,1.04"
7263,2017-10-29 03:08:48,3.67,"7263,2017-10-29 03:08:48,3.67"
6870,2017-07-19 04:09:12,2.84,"6870,2017-07-19 04:09:12,2.84"
8018,2017-11-13 18:37:27,2.66,"8018,2017-11-13 18:37:27,2.66"
4451,2016-12-08 04:31:51,8.16,"4451,2016-12-08 04:31:51,8.16"
4229,2016-12-03 23:36:04,0.97,"4229,2016-12-03 23:36:04,0.97"
7373,2018-01-18 16:13:46,10.08,"7373,2018-01-18 16:13:46,10.08"
15813,2019-07-27 23:31:03,2.18,"15813,2019-07-27 23:31:03,2.18"
13691,2019-04-13 06:49:06,4.94,"13691,2019-04-13 06:49:06,4.94"
12499,2018-12-02 10:40:53,1.91,"12499,2018-12-02 10:40:53,1.91"
10576,2018-08-30 21:57:51,2.38,"10576,2018-08-30 21:57:51,2.38"
4881,2017-01-09 12:35:40,0.92,"4881,2017-01-09 12:35:40,0.92"
9467,2018-05-20 20:43:18,4.11,"9467,2018-05-20 20:43:18,4.11"
5886,2017-05-16 09:33:11,5.08,"5886,2017-05-16 09:33:11,5.08"
16062,2019-08-02 21:26:45,4.76,"16062,2019-08-02 21:26:45,4.76"
10987,2018-09-28 12:50:02,6.72,"10987,2018-09-28 12:50:02,6.72"
9830,2018-07-04 08:00:59,3.19,"9830,2018-07-04 08:00:59,3.19"
15720,2019-07-22 23:32:54,1.21,"15720,2019-07-22 23:32:54,1.21"
7847,2018-01-01 20:39:46,2.56,"7847,2018-01-01 20:39:46,2.56"
5641,2017-05-26 07:10:14,7.47,"5641,2017-05-26 07:10:14,7.47"
12495,2019-02-03 12:46:22,1.1,"12495,2019-02-03 12:46:22,1.1"
6188,2017-06-10 04:12:11,5.81,"6188,2017-06-10 04:12:11,5.81"
15475,2019-07-14 04:24:08,7.7,"15475,2019-07-14 04:24:08,7.7"
2952,2016-07-09 13:45:15,6.08,"2952,2016-07-09 13:45:15,6.08"
5317,2017-04-05 17:54:29,3.32,"5317,2017-04-05 17:54:29,3.32"
13831,2019-04-14 19:46:10,1.82,"13831,2019-04-14 19:46:10,1.82"
10674,2018-07-09 05:54:01,5.16,"10674,2018-07-09 05:54:01,5.16"
9535,2018-06-25 14:05:10,7.99,"9535,2018-06-25 14:05:10,7.99"
10363,2018-06-25 23:02:08,3.18,"10363,2018-06-25 23:02:08,3.18"
2684,2016-05-04 08:14:52,0.81,"2684,2016-05-04 08:14:52,0.81"
5836,2017-06-07 03:10:31,13.85,"5836,2017-06-07 03:10:31,13.85"
7429,2017-12-02 04:15:28,11.71,"7429,2017-12-02 04:15:28,11.71"
9233,2018-04-24 11:58:25,2.85,"9233,2018-04-24 11:58:25,2.85"
2637,2016-05-17 23:48:32,2.94,"2637,2016-05-17 23:48:32,2.94"
15485,2019-07-21 15:05:11,3.7,"15485,2019-07-21 15:05:11,3.7"
3695,2016-09-27 21:07:43,1.28,"3695,2016-09-27 21:07:43,1.28"
6205,2017-05-16 17:00:09,3.77,"6205,2017-05-16 17:00:09,3.77"
15687,2019-07-23 11:12:13,12.02,"15687,2019-07-23 11:12:13,12.02"
15436,2019-07-19 03:12:31,9.26,"15436,2019-07-19 03:12:31,9.26"
8983,2018-04-21 06:14:08,10.59,"8983,2018-04-21 06:14:08,10.59"
6439,2017-08-09 17:26:47,10.22,"6439,2017-08-09 17:26:47,10.22"
8702,2018-01-30 14:07:08,5.47,"8702,2018-01-30 14:07:08,5.47"
13245,2019-03-20 02:24:34,4.88,"13245,2019-03-20 02:24:34,4.88"
14520,2019-05-30 13:14:52,10.38,"14520,2019-05-30 13:14:52,10.38"
13477,2019-04-12 10:07:54,4.68,"13477,2019-04-12 10:07:54,4.68"
4751,2017-02-01 12:48:16,7.22,"4751,2017-02-01 12:48:16,7.22"
15945,2019-08-01 05:36:06,12.77,"15945,2019-08-01 05:36:06,12.77"
9534,2018-05-20 00:21:01,3.22,"9534,2018-05-20 00:21:01,3.22"
8018,2018-01-09 17:09:57,5.22,"8018,2018-01-09 17:09:57,5.22"
8550,2018-02-23 05:29:51,2.22,"8550,2018-02-23 05:29:51,2.22"
8914,2018-02-15 11:14:09,7.34,"8914,2018-02-15 11:14:09,7.34"
852,2015-09-25 21:02:53,3.44,"852,2015-09-25 21:02:53,3.44"
7342,2017-08-27 03:37:14,0.52,"7342,2017-08-27 03:37:14,0.52"
11197,2018-08-25 22:31:49,0.74,"11197,2018-08-25 22:31:49,0.74"
13668,2019-03-19 15:53:34,7.65,"13668,2019-03-19 15:53:34,7.65"
16085,2019-08-03 14:08:54,5.3,"16085,2019-08-03 14:08:54,5.3"
12419,2019-01-13 22:48:56,4.79,"12419,2019-01-13 22:48:56,4.79"
12124,2018-12-29 02:59:19,4.18,"12124,2018-12-29 02:59:19,4.18"
11168,2018-10-29 14:30:16,2.49,"11168,2018-10-29 14:30:16,2.49"
8658,2018-02-05 18:57:05,0.58,"8658,2018-02-05 18:57:05,0.58"
11769,2018-11-12 19:34:27,2.39,"11769,2018-11-12 19:34:27,2.39"
9902,2018-06-29 09:41:07,8.81,"9902,2018-06-29 09:41:07,8.81"
11016,2018-09-07 09:53:22,6.45,"11016,2018-09-07 09:53:22,6.45"
4500,2017-02-13 08:16:58,1.0,"4500,2017-02-13 08:16:58,1.0"
14860,2019-06-25 04:52:54,13.73,"14860,2019-06-25 04:52:54,13.73"
6636,2017-06-24 09:08:58,1.51,"6636,2017-06-24 09:08:58,1.51"
10304,2018-06-19 20:42:47,5.56,"10304,2018-06-19 20:42:47,5.56"
4090,2016-10-29 16:13:04,14.57,"4090,2016-10-29 16:13:04,14.57"
13035,2019-03-08 07:04:21,4.87,"13035,2019-03-08 07:04:21,4.87"
2827,2016-06-01 17:30:03,0.77,"2827,2016-06-01 17:30:03,0.77"
9322,2018-05-06 06:37:15,0.58,"9322,2018-05-06 06:37:15,0.58"
12200,2019-01-04 04:44:40,1.21,"12200,2019-01-04 04:44:40,1.21"
11228,2018-09-24 18:18:40,0.78,"11228,2018-09-24 18:18:40,0.78"
12480,2019-02-03 19:47:07,5.31,"12480,2019-02-03 19:47:07,5.31"
15277,2019-07-13 18:17:49,2.7,"15277,2019-07-13 18:17:49,2.7"
10477,2018-08-01 23:08:42,5.73,"10477,2018-08-01 23:08:42,5.73"
12552,2019-01-25 03:34:43,12.2,"12552,2019-01-25 03:34:43,12.2"
13678,2019-04-28 23:43:17,5.51,"13678,2019-04-28 23:43:17,5.51"
10532,2018-08-13 00:18:45,14.34,"10532,2018-08-13 00:18:45,14.34"
5590,2017-05-18 12:05:44,1.18,"5590,2017-05-18 12:05:44,1.18"
3553,2016-11-09 08:17:19,2.68,"3553,2016-11-09 08:17:19,2.68"
13360,2019-03-18 07:26:51,0.76,"13360,2019-03-18 07:26:51,0.76"
8046,2017-11-12 20:56:57,4.23,"8046,2017-11-12 20:56:57,4.23"
9836,2018-06-14 04:30:37,11.49,"9836,2018-06-14 04:30:37,11.49"
4427,2017-01-31 00:22:49,5.63,"4427,2017-01-31 00:22:49,5.63"
11047,2018-09-25 18:48:29,3.05,"11047,2018-09-25 18:48:29,3.05"
7624,2017-10-17 12:55:55,9.22,"7624,2017-10-17 12:55:55,9.22"
12110,2019-01-15 00:14:02,1.31,"12110,2019-01-15 00:14:02,1.31"
7794,2017-12-21 13:01:56,6.17,"7794,2017-12-21 13:01:56,6.17"
14466,2019-06-06 07:42:19,0.74,"14466,2019-06-06 07:42:19,0.74"
10943,2018-11-08 11:57:08,6.99,"10943,2018-11-08 11:57:08,6.99"
11805,2018-12-18 08:10:33,3.94,"11805,2018-12-18 08:10:33,3.94"
6823,2017-07-30 06:26:09,1.89,"6823,2017-07-30 06:26:09,1.89"
8237,2018-01-25 22:13:57,1.35,"8237,2018-01-25 22:13:57,1.35"
2810,2016-05-30 06:44:43,4.9,"2810,2016-05-30 06:44:43,4.9"
12004,2018-12-01 15:57:17,2.33,"12004,2018-12-01 15:57:17,2.33"
1231,2015-11-28 05:12:20,0.69,"1231,2015-11-28 05:12:20,0.69"
11714,2018-12-12 10:09:51,4.11,"11714,2018-12-12 10:09:51,4.11"
3483,2016-09-08 06:11:25,1.19,"3483,2016-09-08 06:11:25,1.19"
7982,2018-01-20 10:36:20,9.5,"7982,2018-01-20 10:36:20,9.5"
10916,2018-10-01 12:08:44,0.51,"10916,2018-10-01 12:08:44,0.51"
7893,2018-01-02 19:22:45,3.73,"7893,2018-01-02 19:22:45,3.73"
9924,2018-06-30 02:17:46,1.89,"9924,2018-06-30 02:17:46,1.89"
7886,2018-03-04 01:36:00,6.79,"7886,2018-03-04 01:36:00,6.79"
4054,2016-10-01 11:24:06,3.1,"4054,2016-10-01 11:24:06,3.1"
9330,2018-03-13 14:32:00,6.49,"9330,2018-03-13 14:32:00,6.49"
6074,2017-05-06 20:43:01,6.79,"6074,2017-05-06 20:43:01,6.79"
13489,2019-04-20 16:06:19,1.28,"13489,2019-04-20 16:06:19,1.28"
12110,2019-01-11 19:36:50,8.28,"12110,2019-01-11 19:36:50,8.28"
4455,2016-11-14 02:37:10,1.9,"4455,2016-11-14 02:37:10,1.9"
14347,2019-05-25 09:28:48,1.68,"14347,2019-05-25 09:28:48,1.68"
9385,2018-04-30 03:46:41,16.15,"9385,2018-04-30 03:46:41,16.15"
9854,2018-07-10 08:03:09,3.27,"9854,2018-07-10 08:03:09,3.27"
9235,2018-05-14 08:24:14,2.47,"9235,2018-05-14 08:24:14,2.47"
4728,2017-01-14 16:48:28,0.77,"4728,2017-01-14 16:48:28,0.77"
1547,2016-01-12 21:56:34,2.6,"1547,2016-01-12 21:56:34,2.6"
8483,2017-12-01 20:51:00,5.55,"8483,2017-12-01 20:51:00,5.55"
12190,2018-12-16 04:19:14,0.74,"12190,2018-12-16 04:19:14,0.74"
